"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"message"
"0";"1";"";"SPD";"seed";"";"";"";""
"1";"2";"1";"47930567748_10153998742192749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Die sexistischen Äußerungen des US-Präsidentschaftskandidaten Donald J. Trump sind vollkommen inakzeptabel. Sie zeigen, dass #Sexismus auf allen Ebenen unserer Gesellschaft existiert. Sexismus muss aus der Dunkelheit des Schweigens ans Tageslicht gezerrt werden, damit öffentlich sichtbar wird wie abscheulich diese Vergehen sind."
"1";"3";"1";"47930567748_10153993754512749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Lange haben wir dafür gekämpft. Jetzt sind wir auch von Anfang an als Vertragspartei dabei. Deutschland ist diese Woche dem Pariser Klimaschutzabkommen offiziell beigetreten. Damit kann das Abkommen am 4. November in Kraft treten. #COP22"
"1";"4";"1";"47930567748_10153993665912749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Minister Heiko Maas kontert #AfD-Vize Gauland bei Illner aus. Anschauen und teilen."
"1";"5";"1";"47930567748_10153991859362749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Die Blockade der Union ist durchbrochen – die SPD hat sich durchgesetzt. Es wird ein Gesetz für mehr #Lohngerechtigkeit geben. Frauenministerin Manuela Schwesig: „Damit gelingt uns ein weiterer Schritt hin zu mehr Gerechtigkeit in unserer Gesellschaft.“ Auch für #Familien und ihre #Kinder - und besonders für #Alleinerziehende - konnten wir Verbesserungen durchsetzen. Gerne teilen: http://spdlink.de/endlichlohngerechtigkeit"
"1";"6";"1";"47930567748_10153975881637749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"„Von Rechten habe ich mich noch nie einschüchtern lassen!“: SPD-Vize Ralf Stegner bietet einem rechten Brüllmob bei einer Podiumsdiskussion mit der #AfD eindrucksvoll Paroli. Zeig Haltung gegen Rechts: http://www.stimmefuervernunft.de #StimmeFuerVernunft"
"1";"7";"1";"47930567748_10153986495982749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Liebe Lehrerinnen und Lehrer, ihr macht einen tollen Job! Wir finden, es ist Zeit, sich auch mal bei euch zu bedanken. Neben Worten zählen Taten: Deshalb schieben wir ein milliardenschweres Programm zur Sanierung, Modernisierung und besseren Ausstattung von Schulen an: http://spdlink.de/Schulmodernisierung #TagDesLehrers #Weltlehrertag"
"1";"8";"1";"47930567748_10153986240557749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Nein #Pegida, du bist nicht das Volk! Dein Hass ist unser Ansporn. Klare Worte vom Chef der SPD Sachsen Martin Dulig zu den Hasspöblern beim Einheitsfest in #Dresden: http://www.mdr.de/nachrichten/politik/regional/dulig-bezeichnet-pegida-als-hasssekte100.html #TdDE2016"
"1";"9";"1";"47930567748_10153983368897749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Wir haben viel erreicht in den letzten 26 Jahren Deutscher Einheit. Doch die gemeinsamen Anstrengungen sind noch nicht am Ende. Gerade das vergangene Jahr hat uns gezeigt, welche Herausforderungen noch auf uns warten und dass wir alle Menschen in diesem Land mitnehmen müssen. Nur gemeinsam sind wir Deutschland. Die Sozialdemokratie hat das große Ganze im Blick. Integration gelingt nur gemeinsam. So wie uns die Deutsche Einheit nur gemeinsam gelingen konnte >> https://www.spd.de/standpunkte/solidarprojekt-fuer-deutschland/"
"1";"10";"1";"47930567748_10153976731542749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"In unserer Mitte ist auch Platz für dich. Du darfst >> https://eintreten.spd.de #Weltvegetariertag"
"1";"11";"1";"47930567748_10153975978882749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Wir gratulieren der International Union of Socialist Youth (IUSY) zum 70. Geburtstag. Stay young!"
"1";"12";"1";"47930567748_10153973756857749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"""Vernunft ist kein natürlich nachwachsender Rohstoff. Unvernunft dagegen - Hass, Neid, Missgunst, Fremdenfeindlichkeit, Antisemitismus - all das wächst jederzeit nach"": Schriftsteller Tilman Spengler ruft in seinem eindringlichen Plädoyer für #StimmefürVernunft dazu auf, den hetzerischen Unvernünftlern von #AfD und #Pegida nicht das Feld zu überlassen. Mach mit und nutze auch Du Deine Stimme für Vernunft: http://stimmefuervernunft.de/"
"1";"13";"1";"47930567748_10153974061242749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Dem können wir uns nur anschließen: Vielen Dank für alles, Peer Steinbrück. Glück auf und bis bald!"
"1";"14";"1";"47930567748_10153973499602749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Gerhard Schröder über Helmut Schmidt. Jetzt live im Willy-Brandt-Haus."
"1";"15";"1";"47930567748_10153973370672749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Vor 75 Jahren brachten Nazis an der Schlucht von Babyn Jar 33771 Juden um. Die Mordbefehle wurden in unserer Sprache gegeben. Wir dürfen niemals vergessen. #Babijar #Babynjar"
"1";"16";"1";"47930567748_10153971024132749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Mit großer Trauer nehmen wir Abschied von Shimon #Peres. SPD-Chef Sigmar Gabriel schreibt auf SPD.de: ""Er war einer der großen und herausragenden Politiker und Staatsmänner unserer Zeit. Er war ein Brückenbauer und Friedensstifter. Wie kaum ein anderer hat er das politische Gesicht Israels geprägt."" Und er war ein großer Sozialdemokrat. Sein unermüdliches Engagement für Frieden und Aussöhnung wird uns immer Ansporn und Mahnung bleiben.

Hier geht es zu Sigmar Gabriels Nachruf auf Shimon Peres: http://spdlink.de/In_Gedenken_an_Shimon_Peres"
"1";"17";"1";"47930567748_10153969406867749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Vor 65 Jahren nahm das Bundesverfassungsgericht in Karlsruhe seine Arbeit auf. Wir gratulieren - und danken für die gute Arbeit!"
"1";"18";"1";"47930567748_10153969298782749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"#Dresden"
"1";"19";"1";"47930567748_10153969019592749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Wir verurteilen die feigen Sprengstoffanschläge in #Dresden aufs Schärfste! Klar ist: Wir werden nicht weichen, wenn es um die Verteidigung einer offenen und toleranten Gesellschaft geht. SPD Sachsen-Chef Martin Dulig: ""Unsere Antwort an diejenigen, welche den Tod von Menschen in Kauf genommen haben, kann nur lauten: Wir streiten jetzt noch lauter für eine offene, demokratische und vielfältige Gesellschaft!“"
"1";"20";"1";"47930567748_10153968385952749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"SPD-Vize Ralf Stegner hat sich die Nacht um die Ohren geschlagen und die erste TV-Debatte zwischen der demokratischen US-Präsidenschaftskandidatin Hillary Clinton und ihrem republikanischen Kontrahenten Donald J. Trump auf Twitter live kommentiert. Es war eine ""beinharte Debatte"" bei der deutlich wurde, um wie viel es geht. Lest die Hightlights der Nacht in unserem Storify.  #debate16"
"1";"21";"1";"47930567748_10153966804712749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Wir werden noch in dieser Legislaturperiode ein Programm zur Schulmodernisierung anschieben. Unsere dafür vorgelegten Eckpunkte sehen für die nächsten fünf Jahre Investitionen des Bundes von zusätzlich neun Milliarden Euro vor. Unter anderem geht es um Sanierung, Ganztagsschulausbau und Digitalisierung.

Zu unseren Eckpunkten: http://spdlink.de/Schulmodernisierung"
"1";"22";"1";"47930567748_10153966376347749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Was im vorwärts steht, stimmt. Auch 84 Jahre später. Alles Gute zum 140. Geburtstag. Bleib streitbar. Deine SPD."
"1";"23";"1";"47930567748_10153966360567749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Jetzt live: Pressekonferenz mit SPD-Generalsekretärin Katarina Barley, Malu Dreyer und Hubertus Heil"
"1";"24";"1";"47930567748_10153960800957749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Jetzt gerade live auf www.nrwspd.de: Hannelore Kraft beim Landesparteitag der NRWSPD
#nrwbleibtneu #lpt16"
"1";"25";"1";"47930567748_10153956330537749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Die Wahrheit über die #AfD: SPD-Generalsekretärin Katarina Barley entlarvt bei Maischberger die Methoden der Populisten. Angucken!"
"1";"26";"1";"47930567748_10153951004092749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Gute Nachrichten für Alleinerziehende: Ein zeitlich unbegrenzter Unterhaltsvorschuss bis 18 Jahre - das forderte Bundesfamilienministerin Manuela Schwesig auf der Programmkonferenz Familie in Hamburg. Alles zur Programmkonferenz findet ihr hier: http://spdlink.de/ProgrammkonferenzFamilie #spdprogramm"
"1";"27";"1";"SPD";"offcut";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";""
"1";"28";"1";"47930567748_10153953642617749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Nochmal zum Mitschreiben: Die Junge Union Deutschlands fordert Umweltministerin Barbara Hendricks zum Rücktritt auf. Und zwar wegen der Förderung eines TTIP-kritischen Projekts - die allerdings schon von Amtsvorgänger Peter Altmaier bewilligt worden ist! Definiere: #epicfail"
"1";"29";"1";"47930567748_10153951320137749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Nicht nur am Internationalen Tag des Friedens ist unser Grundsatz: Konflikte und Krisen müssen politisch gelöst werden! Mit Diplomatie und humanitärer Hilfe tragen wir unseren Teil dazu bei, gewalttätige Auseinandersetzungen zu entschärfen. Wir nehmen unsere Verantwortung wahr – für Frieden und Gerechtigkeit. Mehr: https://www.spd.de/standpunkte/aussenpolitik"
"1";"30";"1";"47930567748_10153950986802749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Kleiner Lesetipp: Unser Grundsatzprogramm von 2007. #ausgruenden Mehr zu unseren integrations- und flüchtlingspolitischen Forderungen aus dem Programm: https://www.spd.de/partei/organisation/das-grundsatzprogramm/"
"1";"31";"1";"47930567748_10153950694062749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"#Lifehack: Rassistische CSU-Generalsekretäre wird man mit Wahlen los."
"1";"32";"1";"47930567748_10153949141207749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Der SPD-Konvent hat sich beim geplanten EU-Kanada-Freihandelsabkommen festgelegt: Durch die nun mögliche Zustimmung im Rat der Handelsminister ist damit der Weg frei, um im parlamentarischen Verfahren weitere Verbesserungen durchzusetzen. Zuvor noch werden zwischen EU-Kommission und der kanadischen Regierung weitere, rechtlich verbindliche Klarstellungen ausgehandelt.

Den Beschluss des Konvents und alle Informationen zu #CETA gibt es hier: https://www.spd.de/standpunkte/starke-wirtschaft-in-der-gerechten-gesellschaft/ceta/"
"1";"33";"1";"47930567748_10153948920682749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Jetzt live mit der Pressekonferenz nach dem Parteikonvent der SPD."
"1";"34";"1";"47930567748_10153946504567749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Herzlichen Glückwunsch zum Wahlsieg, lieber Michael Müller!"
"1";"35";"1";"47930567748_10153946352947749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Jetzt live von der Wahlparty in Berlin: Michael Müller und Sigmar Gabriel"
"1";"36";"1";"47930567748_10153945191622749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";""
"1";"37";"1";"47930567748_10153943555987749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Fast 400 Gäste, gute Diskussionen und starke Impulse für eine moderne, sozialdemokratische Familienpolitik bei der Programmkonferenz Familie im Bürgerhaus Hamburg-Wilhelmsburg. Alle Informationen, Videos und Eindrücke findet ihr hier: http://spdlink.de/ProgrammkonferenzFamilie #spdprogramm"
"1";"38";"1";"47930567748_10153943269797749";"data";"fetched (200)";"2016-10-09 19:31:26.277000";"Facebook:<user>/posts";"Das Abschlusspodium unserer Programmkonferenz Familie in Hamburg mit Manuela Schwesig, Ralf Stegner, Sören Bartol und Carola Reimann. #spdprogramm"
"1";"39";"1";"47930567748_10153942823332749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Das Auftaktpanel der Programmkonferenz Familie in Hambug mit Olaf Scholz und Manuela Schwesig. #spdprogramm"
"1";"40";"1";"47930567748_10153940933842749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Morgen um 11 Uhr live aus Hamburg: Unsere Programmkonferenz Familie, auf der wir sozialdemokratische Antworten auf die drängenden familienpolitischen Fragen unserer Zeit diskutieren. Mit dabei: Bundesfamilienministerin Manuela Schwesig und Hamburgs Regierungschef Olaf Scholz.

Diskutiert mit unter #spdprogramm! Alle Infos hier: http://spdlink.de/Programmkonferenz_Familie"
"1";"41";"1";"47930567748_10153940535747749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Wir diskutieren als einzige Partei so offen und transparent über die Vor- und Nachteile des Freihandelsabkommens CETA. Das werden wir am Montag auf dem Parteikonvent in Wolfsburg fortsetzen.  
Alle Informationen zum Thema findet Ihr hier: https://www.spd.de/standpunkte/starke-wirtschaft-in-der-gerechten-gesellschaft/ceta/"
"1";"42";"1";"47930567748_10153938314662749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Wir hatten einen schlimmen Traum: Es war Montag der 19. September 2016 und die #AfD stellte in drei Berliner Bezirken - von je der Größe einer Mittelstadt - einen Stadtrat. Ihr wollt nicht, dass dieser Alptraum wahr wird? Dann wählt Sonntag die SPD Berlin!

Und lest Michael Müllers flammendes Plädoyer für Demokratie und ein buntes Berlins in der taz. die tageszeitung: http://www.taz.de/!5336312/“"
"1";"43";"1";"47930567748_10153936080052749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Berlin ist vielfältig, Berlin ist bunt - und das ist auch die Stärke dieser tollen Stadt, sagt der Berliner Kulturstaatssekretär Tim Renner. Damit Berlin weltoffen bleibt und die Rechtspopulisten von der #AfD keine Chance haben: Am Sonntag SPD Berlin wählen! Gebt auch eure Stimme für Vernunft: www.stimmefuervernunft.de"
"1";"44";"1";"47930567748_10153935932432749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Am kommenden Montag diskutieren wir auf unserem Parteikonvent über das Freihandelsabkommen #CETA. Im vorwärts sprechen heute SPD-Generalsekretärin Katarina Barley und SPD-MdB Matthias Miersch über bereits erreichte sozialdemokratische Verhandlungserfolge, die Stärken des innerparteilichen Diskussionsprozesses und die Chancen des Abkommens für eine sozial gerechte Gestaltung der Globalisierung."
"1";"45";"1";"47930567748_10153933728847749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Zeit mit der Familie ist in unserer modernen Arbeitswelt zu einem knappen Gut geworden. Wie Arbeit und Familie miteinander vereinbaren – diese Frage beschäftigt alle, von der Spitzenpolitikerin bis zum Krankenpfleger.

Darüber wollen wir auf unserer am Samstag in Hamburg stattfindenden Programmkonferenz Familie diskutieren: Über unser Konzept der Familienarbeitszeit, mit dem wir das Einkommen von in Teilzeit arbeitenden Elternteilen mit staatlichen Mitteln aufbessern wollen. Oder darüber, was wir für Haushalte mit geringem Einkommen und Alleinerziehende tun können. Und vieles mehr.

Diskutiert mit uns, mit welchen Ideen die SPD in den Wahlkampf ziehen soll, wenn es um Chancengleichheit, um Familie und Beruf, Alter und Wohnen geht: http://spdlink.de/stx2  

Übrigens: Wir übertragen hier am Samstag live ab 11 Uhr."
"1";"46";"1";"47930567748_10153933622307749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Heiko Maas will die schwulen Opfer des §175 endlich rehabilitieren. „Diese Männer hatten nichts gestohlen und nichts unterschlagen, sie hatten niemanden verletzt und niemanden betrogen. Sie wurden einzig und allein wegen ihrer sexuellen Identität verfolgt und bestraft. Aus heutiger Sicht war das ein klarer Verstoß gegen die Menschenwürde und damit verfassungswidrig“, stellte Maas beim Deutscher Juristentag e.V. klar. Innerhalb der nächsten Wochen legt er einen Gesetzentwurf vor. Seine ganze Rede >> http://www.bmjv.de/SharedDocs/Reden/DE/2016/09132016_DJT.html Schwul und #NichtSchuldig"
"1";"47";"1";"47930567748_10153931316447749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Willst Du das, BERLIN? Oliver Kalkofe, Klaas Heufer-Umlauf, Joko Winterscheidt, Clemens Schick, Alec Völkel und Sascha Vollmer zeigen klare Kante gegen Rechts. #Berlinbleibtweltoffen #MM16  #AGH16"
"1";"48";"1";"47930567748_10153931192527749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Gleich geht´s los: Die SPD Berlin überträgt live vom Filmabend „Für ein weltoffenes Berlin“  den Talk mit Berlins Regierungschef Michael Müller, Bundesjustizminister Heiko Maas und Schauspieler Axel Pape. #StimmeFuerVernunft"
"1";"49";"1";"47930567748_10153931037767749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Niemals vergessen:"
"1";"50";"1";"47930567748_10153930544087749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"#CETA gibt uns die Chance, weltweit hohe Standards zu setzen. Wir sollten sie nicht verpassen, sagt SPD-Generalsekretärin Katarina Barley."
"1";"51";"1";"47930567748_10153927690877749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Guten Morgen, Niedersachsen!"
"1";"52";"1";"47930567748_10153923217887749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Zum Thema Burka-Verbot hätten wir einen Vorschlag:"
"1";"53";"1";"SPD";"offcut";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";""
"1";"54";"1";"47930567748_10153923063392749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Berlins Regierungschef Michael Müller spricht mit dem Blogger Tilo Jung von Jung & Naiv. Anschauen."
"1";"55";"1";"47930567748_10153918111887749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Mach´s wie Berlins Regierungschef Michael Müller: zeig Haltung gegen Rechts! Für Solidarität, Weltoffenheit und Toleranz. Erheb deine Stimme für Vernunft: www.stimmefuervernunft.de #StimmeFuerVernunft #MM16"
"1";"56";"1";"47930567748_10153917784677749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Wir haben ein milliardenschweres Paket für gesellschaftlichen Zusammenhalt und Integration durchgesetzt. Es geht um mutige Entscheidungen für eine gute, sichere Zukunft: http://spdlink.de/sBez"
"1";"57";"1";"47930567748_10153916473307749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Die Weltstadt Berlin sollte auch in Zukunft von jemandem mit Format regiert werden. Michael Müller ist genau der Richtige für ein weltoffenes und soziales Berlin. #MM16 #RBBwahl"
"1";"58";"1";"47930567748_10153916273292749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Jetzt könnt Ihr live die Elefantenrunde der Berliner Spitzenkandidaten verfolgen. Mitdiskutieren und Michael Müller unterstützen unter #rbbwahl #MM16"
"1";"59";"1";"47930567748_10153915955662749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"TV-Tipp: Heute um 20.15 Uhr trifft Berlins Regierungschef Michael Müller auf die Spitzenkandidaten von CDU, Linke, Bündnis 90/Die Grünen und AfD zum Streitgespräch. Das Wahlhearing wird per Livestream auf rbb24.de übertragen, außerdem auf rbb24. Anschauen. Mitdiskutieren unter: #RBBWAHL  #MM16"
"1";"60";"1";"47930567748_10153915400067749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Am 18. September geht es um die Zukunft Berlins. Unsere Hauptstadt muss auf Kurs bleiben. Es geht darum, weiter gute Arbeitsplätze zu schaffen, in Bildung und bezahlbaren Wohnraum zu investieren. In Berlin kommen alle zusammen: unterschiedliche Kulturen, Religionen, Hautfarben, Lebensweisen und sexuelle Orientierungen. Dieses Zusammenleben darf nicht mit offenen Hassparolen zerstört werden. Berlin muss die Hauptstadt des Zusammenhalts bleiben.

Ob menschlich, knorke, jut oder zusammen: Hier kannst du dein individuelles Profilbild erstellen und damit die Kampagne der SPD Berlin unterstützen. Einfach Bild hochladen, Spruch und Farben auswählen - fertig:
http://www.michael-mueller.de/unterstuetzen/profilbildgenerator/#main_content"
"1";"61";"1";"47930567748_10153911152277749";"data";"fetched (200)";"2016-10-09 19:31:31.808000";"Facebook:<user>/posts";"Für Zusammenhalt. Gegen Hetze. Dafür treten wir ein. Jetzt in die SPD: https://www.spd.de/unterstuetzen/mitglied-werden/"
"1";"62";"1";"47930567748_10153910794367749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Kurs halten lohnt sich! Herzlichen Glückwunsch an Erwin Sellering und an den SPD-Landesverband Mecklenburg-Vorpommern zum deutlichen Wahlsieg. Vielen Dank für Ihr Vertrauen, liebe Wählerinnen und Wähler!  #ltwmv #gemeinsamaufkurs"
"1";"63";"1";"47930567748_10153910765472749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";""
"1";"64";"1";"47930567748_10153909714932749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Mecklenburg-Vorpommern braucht jetzt Verlässlichkeit, Zusammenhalt und klare Führung. Deshalb heute beide Stimmen für die SPD. Damit Erwin Sellering Ministerpräsident bleibt."
"1";"65";"1";"47930567748_10153907749502749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Moderne Familien- und Frauenpolitik oder ein Rückfall in die 50er Jahre? Familienministerin Manuela Schwesig hat sich das #Afd-Wahlprogramm in Mecklenburg-Vorpommern angeschaut."
"1";"66";"1";"47930567748_10153907293457749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Demokratie braucht Demokratinnen und Demokraten. Am Sonntag gilt es in Mecklenburg-Vorpommern klare Kante zu zeigen: für unsere Demokratie - gegen Menschenhass, Spaltung und Augrenzung."
"1";"67";"1";"47930567748_10153905187987749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Im Gegensatz zu Bayerns Finanzminister Markus Söder (CSU) haben wir keinerlei Verständnis für Steuertricksereien allerhöchsten Niveaus. Wer wie der US-Konzern Apple in Europa Milliarden verdient, der muss auch bereit sein, anständig Steuern zu zahlen. #Appletax
Mehr: http://www.spiegel.de/wirtschaft/unternehmen/markus-soeder-kniefall-vor-apple-kommentar-a-1110449.html"
"1";"68";"1";"47930567748_10153902297927749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"In gewohnter Manier mit alkoholfreiem Weißbier bietet der Kabarettist Urban Priol Scharfsinniges vom Feinsten: für die Demokratie und Menschlichkeit, gegen Hass und Ausgrenzung. Anschauen! Gerne teilen und unterstützen: www.stimmefuervernunft.de #StimmeFuerVernunft"
"1";"69";"1";"47930567748_10153899231592749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Stell dir vor, du sitzt als Wirtschaftsminister beim ""Tag der offenen Tür"" der Bundesregierung in der Bundespressekonferenz. Ein Bürger stellt dir eine äußerst komplizierte Frage zur Bundesnetzagentur und zu Flughafengebühren? Was machst du? Anschauen lohnt sich."
"1";"70";"1";"47930567748_10153899257382749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Die ""Alternative für Deutschland"" rückt weiter nach rechts: #AfD-Chef Meuthen hat angekündigt, bei einem Wahlerfolg in Mecklenburg-Vorpommern auch mit der rechtsextremen #NPD kooperieren zu wollen. SPD-Vize Manuela Schwesig: „Damit schließt sich die AfD vom Konsens aller demokratischen Parteien gegen Rechtsextreme aus. AfD und NPD sind in Mecklenburg-Vorpommern ohnehin kaum zu unterscheiden. Die SPD konzentriert sich auf die übergroße Mehrheit der Menschen im Land, die eine vernünftige Regierung wollen. Wer eine wirtschaftlich starke und sozial gerechte Zukunft will, muss den Ministerpräsidenten Erwin Sellering und die SPD-Landesverband Mecklenburg-Vorpommern wählen.“"
"1";"71";"1";"47930567748_10153896636537749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Frank-Walter Steinmeier wirbt für eine neue Entspannungspolitik. Sicherheit in Europa kann man auf Dauer nicht gegeneinander, sondern nur miteinander organisieren. Das heißt auch: mit Russland."
"1";"72";"1";"47930567748_10153894353097749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Herr Schäuble, beenden Sie Ihre Blockade beim Plan, die Ost-Renten an das West-Niveau anzugleichen. Das ist mehr als ein Vierteljahrhundert nach der Wiedervereinigung ein Gebot der Gerechtigkeit."
"1";"73";"1";"47930567748_10153894107937749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Klare Kante gegen pöbelnde, gewaltbereite Neonazis! Mach dich stark gegen Rassismus, Hass und Gewalt. Jetzt unterzeichnen: www.stimmefuervernunft.de #StimmefuerVernunft"
"1";"74";"1";"47930567748_10153885508997749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Zwischen Russland und dem Westen sind tiefe Gräben aufgebrochen. Außenminister Frank-Walter Steinmeier sieht das Erbe von Willy Brandts Entspannungspolitik bedroht: den Frieden in Europa. Er plädiert für Dialog statt Wettrüsten. Ein Namensbeitrag. Gerne teilen. http://spdlink.de/sgCd"
"1";"75";"1";"47930567748_10153875376317749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Storch Heinar flattert vielfältig durch die Lande. Immer geht´s darum, Menschen Mut zu machen, selber für eine friedliche, selbstbewusste und lebendige Demokratie einzutreten. Bitte unterstützt Heinar bei dieser Mission! Gerne teilen. www.stimmefuervernunft.de #StimmeFuerVernunft"
"1";"76";"1";"47930567748_10153880612237749";"data";"fetched (200)";"2016-10-09 19:31:36.136000";"Facebook:<user>/posts";"Wir trauern über die zahlreichen Menschen, die beim nächtlichen Erdbeben in Italien ums Leben gekommen sind. Wir stehen in Trauer und Solidarität vereint an der Seite unserer italienischen Freunde und Partner. 

Cordoglio e vicinanza alle famiglie delle vittime del terremoto che ha colpito l’Italia la scorsa notte. Siamo vicini a voi con il cuore e con il pensiero in questi momenti terribili. Solidarietà a tutto il popolo italiano e alle sue istituzioni nell’affrontare questa tragedia."
